id,year,month,day,station
1005,2022,1,5,TSTL
1006,2022,1,5,TTPA
1007,2022,1,5,TTUL
1008,2022,1,6,FOP1
1009,2022,1,6,KABR
1010,2022,1,6,KABX
1011,2022,1,6,KAKQ
1012,2022,1,6,KAMA
1013,2022,1,6,KAMX
1014,2022,1,6,KARX
1015,2022,1,6,KATX
1016,2022,1,6,KBBX
1017,2022,1,6,KBGM
1018,2022,1,6,KBHX
1019,2022,1,6,KBIS
1020,2022,1,6,KBLX
1021,2022,1,6,KBMX
1022,2022,1,6,KBOX
1023,2022,1,6,KBRO
1024,2022,1,6,KBUF
1025,2022,1,6,KBYX
1026,2022,1,6,KCAE
1027,2022,1,6,KCBW
1028,2022,1,6,KCBX
1029,2022,1,6,KCCX
1030,2022,1,6,KCLE
1031,2022,1,6,KCLX
1032,2022,1,6,KCRP
1033,2022,1,6,KCXX
1034,2022,1,6,KCYS
1035,2022,1,6,KDAX
1036,2022,1,6,KDDC
1037,2022,1,6,KDFX
1038,2022,1,6,KDGX
1039,2022,1,6,KDIX
1040,2022,1,6,KDLH
1041,2022,1,6,KDMX
1042,2022,1,6,KDOX
1043,2022,1,6,KDTX
1044,2022,1,6,KDVN
1045,2022,1,6,KDYX
1046,2022,1,6,KEAX
1047,2022,1,6,KEMX
1048,2022,1,6,KENX
1049,2022,1,6,KEOX
1050,2022,1,6,KEPZ
1051,2022,1,6,KESX
1052,2022,1,6,KEVX
1053,2022,1,6,KEWX
1054,2022,1,6,KEYX
1055,2022,1,6,KFCX
1056,2022,1,6,KFDR
1057,2022,1,6,KFDX
1058,2022,1,6,KFFC
1059,2022,1,6,KFSD
1060,2022,1,6,KFSX
1061,2022,1,6,KFTG
1062,2022,1,6,KFWS
1063,2022,1,6,KGGW
1064,2022,1,6,KGJX
1065,2022,1,6,KGLD
1066,2022,1,6,KGRB
1067,2022,1,6,KGRK
1068,2022,1,6,KGRR
1069,2022,1,6,KGSP
1070,2022,1,6,KGWX
1071,2022,1,6,KGYX
1072,2022,1,6,KHDX
1073,2022,1,6,KHGX
1074,2022,1,6,KHNX
1075,2022,1,6,KHPX
1076,2022,1,6,KHTX
1077,2022,1,6,KICT
1078,2022,1,6,KICX
1079,2022,1,6,KILN
1080,2022,1,6,KILX
1081,2022,1,6,KIND
1082,2022,1,6,KINX
1083,2022,1,6,KIWA
1084,2022,1,6,KIWX
1085,2022,1,6,KJAX
1086,2022,1,6,KJKL
1087,2022,1,6,KLBB
1088,2022,1,6,KLCH
1089,2022,1,6,KLGX
1090,2022,1,6,KLIX
1091,2022,1,6,KLNX
1092,2022,1,6,KLOT
1093,2022,1,6,KLRX
1094,2022,1,6,KLSX
1095,2022,1,6,KLTX
1096,2022,1,6,KLVX
1097,2022,1,6,KLWX
1098,2022,1,6,KLZK
1099,2022,1,6,KMAF
1100,2022,1,6,KMAX
1101,2022,1,6,KMBX
1102,2022,1,6,KMHX
1103,2022,1,6,KMKX
1104,2022,1,6,KMLB
1105,2022,1,6,KMOB
1106,2022,1,6,KMPX
1107,2022,1,6,KMQT
1108,2022,1,6,KMRX
1109,2022,1,6,KMSX
1110,2022,1,6,KMTX
1111,2022,1,6,KMUX
1112,2022,1,6,KMVX
1113,2022,1,6,KMXX
1114,2022,1,6,KNKX
1115,2022,1,6,KNQA
1116,2022,1,6,KOAX
1117,2022,1,6,KOHX
1118,2022,1,6,KOKX
1119,2022,1,6,KOTX
1120,2022,1,6,KPAH
1121,2022,1,6,KPBZ
1122,2022,1,6,KPDT
1123,2022,1,6,KPOE
1124,2022,1,6,KPUX
1125,2022,1,6,KRAX
1126,2022,1,6,KRGX
1127,2022,1,6,KRIW
1128,2022,1,6,KRLX
1129,2022,1,6,KRTX
1130,2022,1,6,KSFX
1131,2022,1,6,KSGF
1132,2022,1,6,KSHV
1133,2022,1,6,KSJT
1134,2022,1,6,KSOX
1135,2022,1,6,KSRX
1136,2022,1,6,KTBW
1137,2022,1,6,KTFX
1138,2022,1,6,KTLH
1139,2022,1,6,KTLX
1140,2022,1,6,KTWX
1141,2022,1,6,KTYX
1142,2022,1,6,KUDX
1143,2022,1,6,KUEX
1144,2022,1,6,KVAX
1145,2022,1,6,KVBX
1146,2022,1,6,KVNX
1147,2022,1,6,KVTX
1148,2022,1,6,KVWX
1149,2022,1,6,KYUX
1150,2022,1,6,PABC
1151,2022,1,6,PACG
1152,2022,1,6,PAEC
1153,2022,1,6,PAHG
1154,2022,1,6,PAIH
1155,2022,1,6,PAKC
1156,2022,1,6,PAPD
1157,2022,1,6,PHKI
1158,2022,1,6,PHKM
1159,2022,1,6,PHMO
1160,2022,1,6,PHWA
1161,2022,1,6,RKJK
1162,2022,1,6,RKSG
1163,2022,1,6,RODN
1164,2022,1,6,TADW
1165,2022,1,6,TATL
1166,2022,1,6,TBNA
1167,2022,1,6,TBOS
1168,2022,1,6,TBWI
1169,2022,1,6,TCLT
1170,2022,1,6,TCMH
1171,2022,1,6,TCVG
1172,2022,1,6,TDAL
1173,2022,1,6,TDAY
1174,2022,1,6,TDCA
1175,2022,1,6,TDEN
1176,2022,1,6,TDFW
1177,2022,1,6,TFLL
1178,2022,1,6,THOU
1179,2022,1,6,TIAD
1180,2022,1,6,TIAH
1181,2022,1,6,TICH
1182,2022,1,6,TIDS
1183,2022,1,6,TJFK
1184,2022,1,6,TJUA
1185,2022,1,6,TLAS
1186,2022,1,6,TLVE
1187,2022,1,6,TMCI
1188,2022,1,6,TMCO
1189,2022,1,6,TMEM
1190,2022,1,6,TMIA
1191,2022,1,6,TMKE
1192,2022,1,6,TMSP
1193,2022,1,6,TMSY
1194,2022,1,6,TOKC
1195,2022,1,6,TORD
1196,2022,1,6,TPBI
1197,2022,1,6,TPHL
1198,2022,1,6,TPHX
1199,2022,1,6,TPIT
1200,2022,1,6,TRDU
1201,2022,1,6,TSDF
1202,2022,1,6,TSLC
1203,2022,1,6,TSTL
1204,2022,1,6,TTPA
1205,2022,1,6,TTUL
1206,2022,1,7,FOP1
1207,2022,1,7,KABR
1208,2022,1,7,KABX
1209,2022,1,7,KAKQ
1210,2022,1,7,KAMA
1211,2022,1,7,KAMX
1212,2022,1,7,KARX
1213,2022,1,7,KATX
1214,2022,1,7,KBBX
1215,2022,1,7,KBGM
1216,2022,1,7,KBHX
1217,2022,1,7,KBIS
1218,2022,1,7,KBLX
1219,2022,1,7,KBMX
1220,2022,1,7,KBOX
1221,2022,1,7,KBRO
1222,2022,1,7,KBUF
1223,2022,1,7,KBYX
1224,2022,1,7,KCAE
1225,2022,1,7,KCBW
1226,2022,1,7,KCBX
1227,2022,1,7,KCCX
1228,2022,1,7,KCLE
1229,2022,1,7,KCLX
1230,2022,1,7,KCRP
1231,2022,1,7,KCXX
1232,2022,1,7,KCYS
1233,2022,1,7,KDAX
1234,2022,1,7,KDDC
1235,2022,1,7,KDFX
1236,2022,1,7,KDGX
1237,2022,1,7,KDIX
1238,2022,1,7,KDLH
1239,2022,1,7,KDMX
1240,2022,1,7,KDOX
1241,2022,1,7,KDTX
1242,2022,1,7,KDVN
1243,2022,1,7,KDYX
1244,2022,1,7,KEAX
1245,2022,1,7,KEMX
1246,2022,1,7,KENX
1247,2022,1,7,KEOX
1248,2022,1,7,KEPZ
1249,2022,1,7,KESX
1250,2022,1,7,KEVX
1251,2022,1,7,KEWX
1252,2022,1,7,KEYX
1253,2022,1,7,KFCX
1254,2022,1,7,KFDR
1255,2022,1,7,KFDX
1256,2022,1,7,KFFC
1257,2022,1,7,KFSD
1258,2022,1,7,KFSX
1259,2022,1,7,KFTG
1260,2022,1,7,KFWS
1261,2022,1,7,KGGW
1262,2022,1,7,KGJX
1263,2022,1,7,KGLD
1264,2022,1,7,KGRB
1265,2022,1,7,KGRK
1266,2022,1,7,KGRR
1267,2022,1,7,KGSP
1268,2022,1,7,KGWX
1269,2022,1,7,KGYX
1270,2022,1,7,KHGX
1271,2022,1,7,KHNX
1272,2022,1,7,KHPX
1273,2022,1,7,KHTX
1274,2022,1,7,KICT
1275,2022,1,7,KICX
1276,2022,1,7,KILN
1277,2022,1,7,KILX
1278,2022,1,7,KIND
1279,2022,1,7,KINX
1280,2022,1,7,KIWA
1281,2022,1,7,KIWX
1282,2022,1,7,KJAX
1283,2022,1,7,KJKL
1284,2022,1,7,KLBB
1285,2022,1,7,KLCH
1286,2022,1,7,KLGX
1287,2022,1,7,KLIX
1288,2022,1,7,KLNX
1289,2022,1,7,KLOT
1290,2022,1,7,KLRX
1291,2022,1,7,KLSX
1292,2022,1,7,KLTX
1293,2022,1,7,KLVX
1294,2022,1,7,KLWX
1295,2022,1,7,KLZK
1296,2022,1,7,KMAF
1297,2022,1,7,KMAX
1298,2022,1,7,KMBX
1299,2022,1,7,KMHX
1300,2022,1,7,KMKX
1301,2022,1,7,KMLB
1302,2022,1,7,KMOB
1303,2022,1,7,KMPX
1304,2022,1,7,KMQT
1305,2022,1,7,KMRX
1306,2022,1,7,KMSX
1307,2022,1,7,KMTX
1308,2022,1,7,KMUX
1309,2022,1,7,KMVX
1310,2022,1,7,KMXX
1311,2022,1,7,KNKX
1312,2022,1,7,KNQA
1313,2022,1,7,KOAX
1314,2022,1,7,KOHX
1315,2022,1,7,KOKX
1316,2022,1,7,KOTX
1317,2022,1,7,KPAH
1318,2022,1,7,KPBZ
1319,2022,1,7,KPDT
1320,2022,1,7,KPOE
1321,2022,1,7,KPUX
1322,2022,1,7,KRAX
1323,2022,1,7,KRGX
1324,2022,1,7,KRIW
1325,2022,1,7,KRLX
1326,2022,1,7,KRTX
1327,2022,1,7,KSFX
1328,2022,1,7,KSGF
1329,2022,1,7,KSHV
1330,2022,1,7,KSJT
1331,2022,1,7,KSOX
1332,2022,1,7,KSRX
1333,2022,1,7,KTBW
1334,2022,1,7,KTFX
1335,2022,1,7,KTLH
1336,2022,1,7,KTLX
1337,2022,1,7,KTWX
1338,2022,1,7,KTYX
1339,2022,1,7,KUDX
1340,2022,1,7,KUEX
1341,2022,1,7,KVAX
1342,2022,1,7,KVBX
1343,2022,1,7,KVNX
1344,2022,1,7,KVTX
1345,2022,1,7,KVWX
1346,2022,1,7,KYUX
1347,2022,1,7,PABC
1348,2022,1,7,PACG
1349,2022,1,7,PAEC
1350,2022,1,7,PAHG
1351,2022,1,7,PAIH
1352,2022,1,7,PAKC
1353,2022,1,7,PAPD
1354,2022,1,7,PHKI
1355,2022,1,7,PHKM
1356,2022,1,7,PHMO
1357,2022,1,7,PHWA
1358,2022,1,7,RKJK
1359,2022,1,7,RKSG
1360,2022,1,7,RODN
1361,2022,1,7,TADW
1362,2022,1,7,TATL
1363,2022,1,7,TBNA
1364,2022,1,7,TBOS
1365,2022,1,7,TBWI
1366,2022,1,7,TCLT
1367,2022,1,7,TCMH
1368,2022,1,7,TCVG
1369,2022,1,7,TDAL
1370,2022,1,7,TDAY
1371,2022,1,7,TDCA
1372,2022,1,7,TDEN
1373,2022,1,7,TDFW
1374,2022,1,7,TFLL
1375,2022,1,7,THOU
1376,2022,1,7,TIAD
1377,2022,1,7,TIAH
1378,2022,1,7,TICH
1379,2022,1,7,TIDS
1380,2022,1,7,TJFK
1381,2022,1,7,TJUA
1382,2022,1,7,TLAS
1383,2022,1,7,TLVE
1384,2022,1,7,TMCI
1385,2022,1,7,TMCO
1386,2022,1,7,TMEM
1387,2022,1,7,TMIA
1388,2022,1,7,TMKE
1389,2022,1,7,TMSP
1390,2022,1,7,TMSY
1391,2022,1,7,TOKC
1392,2022,1,7,TORD
1393,2022,1,7,TPBI
1394,2022,1,7,TPHL
1395,2022,1,7,TPHX
1396,2022,1,7,TPIT
1397,2022,1,7,TRDU
1398,2022,1,7,TSDF
1399,2022,1,7,TSLC
1400,2022,1,7,TSTL
1401,2022,1,7,TTPA
1402,2022,1,7,TTUL
1403,2022,1,8,FOP1
1404,2022,1,8,KABR
1405,2022,1,8,KABX
1406,2022,1,8,KAKQ
1407,2022,1,8,KAMA
1408,2022,1,8,KAMX
1409,2022,1,8,KARX
1410,2022,1,8,KATX
1411,2022,1,8,KBBX
1412,2022,1,8,KBGM
1413,2022,1,8,KBHX
1414,2022,1,8,KBIS
1415,2022,1,8,KBLX
1416,2022,1,8,KBMX
1417,2022,1,8,KBOX
1418,2022,1,8,KBRO
1419,2022,1,8,KBUF
1420,2022,1,8,KBYX
1421,2022,1,8,KCAE
1422,2022,1,8,KCBW
1423,2022,1,8,KCBX
1424,2022,1,8,KCCX
1425,2022,1,8,KCLE
1426,2022,1,8,KCLX
1427,2022,1,8,KCRP
1428,2022,1,8,KCXX
1429,2022,1,8,KCYS
1430,2022,1,8,KDAX
1431,2022,1,8,KDDC
1432,2022,1,8,KDFX
1433,2022,1,8,KDGX
1434,2022,1,8,KDIX
1435,2022,1,8,KDLH
1436,2022,1,8,KDMX
1437,2022,1,8,KDOX
1438,2022,1,8,KDTX
1439,2022,1,8,KDVN
1440,2022,1,8,KDYX
1441,2022,1,8,KEAX
1442,2022,1,8,KEMX
1443,2022,1,8,KENX
1444,2022,1,8,KEOX
1445,2022,1,8,KEPZ
1446,2022,1,8,KESX
1447,2022,1,8,KEVX
1448,2022,1,8,KEWX
1449,2022,1,8,KEYX
1450,2022,1,8,KFCX
1451,2022,1,8,KFDR
1452,2022,1,8,KFDX
1453,2022,1,8,KFFC
1454,2022,1,8,KFSD
1455,2022,1,8,KFSX
1456,2022,1,8,KFTG
1457,2022,1,8,KFWS
1458,2022,1,8,KGGW
1459,2022,1,8,KGJX
1460,2022,1,8,KGLD
1461,2022,1,8,KGRB
1462,2022,1,8,KGRK
1463,2022,1,8,KGRR
1464,2022,1,8,KGSP
1465,2022,1,8,KGWX
1466,2022,1,8,KGYX
1467,2022,1,8,KHGX
1468,2022,1,8,KHNX
1469,2022,1,8,KHPX
1470,2022,1,8,KHTX
1471,2022,1,8,KICT
1472,2022,1,8,KICX
1473,2022,1,8,KILN
1474,2022,1,8,KILX
1475,2022,1,8,KIND
1476,2022,1,8,KINX
1477,2022,1,8,KIWA
1478,2022,1,8,KIWX
1479,2022,1,8,KJAX
1480,2022,1,8,KJKL
1481,2022,1,8,KLBB
1482,2022,1,8,KLCH
1483,2022,1,8,KLGX
1484,2022,1,8,KLIX
1485,2022,1,8,KLNX
1486,2022,1,8,KLOT
1487,2022,1,8,KLRX
1488,2022,1,8,KLSX
1489,2022,1,8,KLTX
1490,2022,1,8,KLVX
1491,2022,1,8,KLWX
1492,2022,1,8,KLZK
1493,2022,1,8,KMAF
1494,2022,1,8,KMAX
1495,2022,1,8,KMBX
1496,2022,1,8,KMHX
1497,2022,1,8,KMKX
1498,2022,1,8,KMLB
1499,2022,1,8,KMOB
1500,2022,1,8,KMPX
1501,2022,1,8,KMQT
1502,2022,1,8,KMRX
1503,2022,1,8,KMSX
1504,2022,1,8,KMTX
1505,2022,1,8,KMUX
1506,2022,1,8,KMVX
1507,2022,1,8,KMXX
1508,2022,1,8,KNKX
1509,2022,1,8,KNQA
1510,2022,1,8,KOAX
1511,2022,1,8,KOHX
1512,2022,1,8,KOKX
1513,2022,1,8,KOTX
1514,2022,1,8,KPAH
1515,2022,1,8,KPBZ
1516,2022,1,8,KPDT
1517,2022,1,8,KPOE
1518,2022,1,8,KPUX
1519,2022,1,8,KRAX
1520,2022,1,8,KRGX
1521,2022,1,8,KRIW
1522,2022,1,8,KRLX
1523,2022,1,8,KRTX
1524,2022,1,8,KSFX
1525,2022,1,8,KSGF
1526,2022,1,8,KSHV
1527,2022,1,8,KSJT
1528,2022,1,8,KSOX
1529,2022,1,8,KSRX
1530,2022,1,8,KTBW
1531,2022,1,8,KTFX
1532,2022,1,8,KTLH
1533,2022,1,8,KTLX
1534,2022,1,8,KTWX
1535,2022,1,8,KTYX
1536,2022,1,8,KUDX
1537,2022,1,8,KUEX
1538,2022,1,8,KVAX
1539,2022,1,8,KVBX
1540,2022,1,8,KVNX
1541,2022,1,8,KVTX
1542,2022,1,8,KVWX
1543,2022,1,8,KYUX
1544,2022,1,8,PABC
1545,2022,1,8,PACG
1546,2022,1,8,PAEC
1547,2022,1,8,PAHG
1548,2022,1,8,PAIH
1549,2022,1,8,PAKC
1550,2022,1,8,PAPD
1551,2022,1,8,PHKI
1552,2022,1,8,PHKM
1553,2022,1,8,PHMO
1554,2022,1,8,PHWA
1555,2022,1,8,RKJK
1556,2022,1,8,RKSG
1557,2022,1,8,RODN
1558,2022,1,8,TADW
1559,2022,1,8,TATL
1560,2022,1,8,TBNA
1561,2022,1,8,TBOS
1562,2022,1,8,TBWI
1563,2022,1,8,TCLT
1564,2022,1,8,TCMH
1565,2022,1,8,TCVG
1566,2022,1,8,TDAL
1567,2022,1,8,TDAY
1568,2022,1,8,TDCA
1569,2022,1,8,TDEN
1570,2022,1,8,TDFW
1571,2022,1,8,TFLL
1572,2022,1,8,THOU
1573,2022,1,8,TIAD
1574,2022,1,8,TIAH
1575,2022,1,8,TICH
1576,2022,1,8,TIDS
1577,2022,1,8,TJFK
1578,2022,1,8,TJUA
1579,2022,1,8,TLAS
1580,2022,1,8,TLVE
1581,2022,1,8,TMCI
1582,2022,1,8,TMCO
1583,2022,1,8,TMEM
1584,2022,1,8,TMIA
1585,2022,1,8,TMKE
1586,2022,1,8,TMSP
1587,2022,1,8,TMSY
1588,2022,1,8,TOKC
1589,2022,1,8,TORD
1590,2022,1,8,TPBI
1591,2022,1,8,TPHL
1592,2022,1,8,TPHX
1593,2022,1,8,TPIT
1594,2022,1,8,TRDU
1595,2022,1,8,TSDF
1596,2022,1,8,TSLC
1597,2022,1,8,TSTL
1598,2022,1,8,TTPA
1599,2022,1,8,TTUL
1600,2022,1,9,FOP1
1601,2022,1,9,KABR
1602,2022,1,9,KABX
1603,2022,1,9,KAKQ
1604,2022,1,9,KAMA
1605,2022,1,9,KAMX
1606,2022,1,9,KARX
1607,2022,1,9,KATX
1608,2022,1,9,KBBX
1609,2022,1,9,KBGM
1610,2022,1,9,KBHX
1611,2022,1,9,KBIS
1612,2022,1,9,KBLX
1613,2022,1,9,KBMX
1614,2022,1,9,KBOX
1615,2022,1,9,KBRO
1616,2022,1,9,KBUF
1617,2022,1,9,KBYX
1618,2022,1,9,KCAE
1619,2022,1,9,KCBW
1620,2022,1,9,KCBX
1621,2022,1,9,KCCX
1622,2022,1,9,KCLE
1623,2022,1,9,KCLX
1624,2022,1,9,KCRP
1625,2022,1,9,KCXX
1626,2022,1,9,KCYS
1627,2022,1,9,KDAX
1628,2022,1,9,KDDC
1629,2022,1,9,KDFX
1630,2022,1,9,KDGX
1631,2022,1,9,KDIX
1632,2022,1,9,KDLH
1633,2022,1,9,KDMX
1634,2022,1,9,KDOX
1635,2022,1,9,KDTX
1636,2022,1,9,KDVN
1637,2022,1,9,KDYX
1638,2022,1,9,KEAX
1639,2022,1,9,KEMX
1640,2022,1,9,KENX
1641,2022,1,9,KEOX
1642,2022,1,9,KEPZ
1643,2022,1,9,KESX
1644,2022,1,9,KEVX
1645,2022,1,9,KEWX
1646,2022,1,9,KEYX
1647,2022,1,9,KFCX
1648,2022,1,9,KFDR
1649,2022,1,9,KFDX
1650,2022,1,9,KFFC
1651,2022,1,9,KFSD
1652,2022,1,9,KFSX
1653,2022,1,9,KFTG
1654,2022,1,9,KFWS
1655,2022,1,9,KGGW
1656,2022,1,9,KGJX
1657,2022,1,9,KGLD
1658,2022,1,9,KGRB
1659,2022,1,9,KGRK
1660,2022,1,9,KGRR
1661,2022,1,9,KGSP
1662,2022,1,9,KGWX
1663,2022,1,9,KGYX
1664,2022,1,9,KHGX
1665,2022,1,9,KHNX
1666,2022,1,9,KHPX
1667,2022,1,9,KHTX
1668,2022,1,9,KICT
1669,2022,1,9,KICX
1670,2022,1,9,KILN
1671,2022,1,9,KILX
1672,2022,1,9,KIND
1673,2022,1,9,KINX
1674,2022,1,9,KIWA
1675,2022,1,9,KIWX
1676,2022,1,9,KJAX
1677,2022,1,9,KJKL
1678,2022,1,9,KLBB
1679,2022,1,9,KLCH
1680,2022,1,9,KLGX
1681,2022,1,9,KLIX
1682,2022,1,9,KLNX
1683,2022,1,9,KLOT
1684,2022,1,9,KLRX
1685,2022,1,9,KLSX
1686,2022,1,9,KLTX
1687,2022,1,9,KLVX
1688,2022,1,9,KLWX
1689,2022,1,9,KLZK
1690,2022,1,9,KMAF
1691,2022,1,9,KMAX
1692,2022,1,9,KMBX
1693,2022,1,9,KMHX
1694,2022,1,9,KMKX
1695,2022,1,9,KMLB
1696,2022,1,9,KMOB
1697,2022,1,9,KMPX
1698,2022,1,9,KMQT
1699,2022,1,9,KMRX
1700,2022,1,9,KMSX
1701,2022,1,9,KMTX
1702,2022,1,9,KMUX
1703,2022,1,9,KMVX
1704,2022,1,9,KMXX
1705,2022,1,9,KNKX
1706,2022,1,9,KNQA
1707,2022,1,9,KOAX
1708,2022,1,9,KOHX
1709,2022,1,9,KOKX
1710,2022,1,9,KOTX
1711,2022,1,9,KPAH
1712,2022,1,9,KPBZ
1713,2022,1,9,KPDT
1714,2022,1,9,KPOE
1715,2022,1,9,KPUX
1716,2022,1,9,KRAX
1717,2022,1,9,KRGX
1718,2022,1,9,KRIW
1719,2022,1,9,KRLX
1720,2022,1,9,KRTX
1721,2022,1,9,KSFX
1722,2022,1,9,KSGF
1723,2022,1,9,KSHV
1724,2022,1,9,KSJT
1725,2022,1,9,KSOX
1726,2022,1,9,KSRX
1727,2022,1,9,KTBW
1728,2022,1,9,KTFX
1729,2022,1,9,KTLH
1730,2022,1,9,KTLX
1731,2022,1,9,KTWX
1732,2022,1,9,KTYX
1733,2022,1,9,KUDX
1734,2022,1,9,KUEX
1735,2022,1,9,KVAX
1736,2022,1,9,KVBX
1737,2022,1,9,KVNX
1738,2022,1,9,KVTX
1739,2022,1,9,KVWX
1740,2022,1,9,KYUX
1741,2022,1,9,PABC
1742,2022,1,9,PACG
1743,2022,1,9,PAEC
1744,2022,1,9,PAHG
1745,2022,1,9,PAIH
1746,2022,1,9,PAKC
1747,2022,1,9,PAPD
1748,2022,1,9,PHKI
1749,2022,1,9,PHKM
1750,2022,1,9,PHMO
1751,2022,1,9,PHWA
1752,2022,1,9,RKJK
1753,2022,1,9,RKSG
1754,2022,1,9,RODN
1755,2022,1,9,TADW
1756,2022,1,9,TATL
1757,2022,1,9,TBNA
1758,2022,1,9,TBOS
1759,2022,1,9,TBWI
1760,2022,1,9,TCLT
1761,2022,1,9,TCMH
1762,2022,1,9,TCVG
1763,2022,1,9,TDAL
1764,2022,1,9,TDAY
1765,2022,1,9,TDCA
1766,2022,1,9,TDEN
1767,2022,1,9,TDFW
1768,2022,1,9,TFLL
1769,2022,1,9,THOU
1770,2022,1,9,TIAD
1771,2022,1,9,TIAH
1772,2022,1,9,TICH
1773,2022,1,9,TIDS
1774,2022,1,9,TJFK
1775,2022,1,9,TJUA
1776,2022,1,9,TLAS
1777,2022,1,9,TLVE
1778,2022,1,9,TMCI
1779,2022,1,9,TMCO
1780,2022,1,9,TMEM
1781,2022,1,9,TMIA
1782,2022,1,9,TMKE
1783,2022,1,9,TMSP
1784,2022,1,9,TMSY
1785,2022,1,9,TOKC
1786,2022,1,9,TORD
1787,2022,1,9,TPBI
1788,2022,1,9,TPHL
1789,2022,1,9,TPHX
1790,2022,1,9,TPIT
1791,2022,1,9,TRDU
1792,2022,1,9,TSDF
1793,2022,1,9,TSLC
1794,2022,1,9,TSTL
1795,2022,1,9,TTPA
1796,2022,1,9,TTUL
1797,2022,1,10,FOP1
1798,2022,1,10,KABR
1799,2022,1,10,KABX
1800,2022,1,10,KAKQ
1801,2022,1,10,KAMA
1802,2022,1,10,KAMX
1803,2022,1,10,KARX
1804,2022,1,10,KATX
1805,2022,1,10,KBBX
1806,2022,1,10,KBGM
1807,2022,1,10,KBHX
1808,2022,1,10,KBIS
1809,2022,1,10,KBLX
1810,2022,1,10,KBMX
1811,2022,1,10,KBOX
1812,2022,1,10,KBRO
1813,2022,1,10,KBUF
1814,2022,1,10,KBYX
1815,2022,1,10,KCAE
1816,2022,1,10,KCBW
1817,2022,1,10,KCBX
1818,2022,1,10,KCCX
1819,2022,1,10,KCLE
1820,2022,1,10,KCLX
1821,2022,1,10,KCRP
1822,2022,1,10,KCXX
1823,2022,1,10,KCYS
1824,2022,1,10,KDAX
1825,2022,1,10,KDDC
1826,2022,1,10,KDFX
1827,2022,1,10,KDGX
1828,2022,1,10,KDIX
1829,2022,1,10,KDLH
1830,2022,1,10,KDMX
1831,2022,1,10,KDOX
1832,2022,1,10,KDTX
1833,2022,1,10,KDVN
1834,2022,1,10,KDYX
1835,2022,1,10,KEAX
1836,2022,1,10,KEMX
1837,2022,1,10,KENX
1838,2022,1,10,KEOX
1839,2022,1,10,KEPZ
1840,2022,1,10,KESX
1841,2022,1,10,KEVX
1842,2022,1,10,KEWX
1843,2022,1,10,KEYX
1844,2022,1,10,KFCX
1845,2022,1,10,KFDR
1846,2022,1,10,KFDX
1847,2022,1,10,KFFC
1848,2022,1,10,KFSD
1849,2022,1,10,KFSX
1850,2022,1,10,KFTG
1851,2022,1,10,KFWS
1852,2022,1,10,KGGW
1853,2022,1,10,KGJX
1854,2022,1,10,KGLD
1855,2022,1,10,KGRB
1856,2022,1,10,KGRK
1857,2022,1,10,KGRR
1858,2022,1,10,KGSP
1859,2022,1,10,KGWX
1860,2022,1,10,KGYX
1861,2022,1,10,KHGX
1862,2022,1,10,KHNX
1863,2022,1,10,KHPX
1864,2022,1,10,KHTX
1865,2022,1,10,KICT
1866,2022,1,10,KICX
1867,2022,1,10,KILN
1868,2022,1,10,KILX
1869,2022,1,10,KIND
1870,2022,1,10,KINX
1871,2022,1,10,KIWA
1872,2022,1,10,KIWX
1873,2022,1,10,KJAX
1874,2022,1,10,KJKL
1875,2022,1,10,KLBB
1876,2022,1,10,KLCH
1877,2022,1,10,KLGX
1878,2022,1,10,KLIX
1879,2022,1,10,KLNX
1880,2022,1,10,KLOT
1881,2022,1,10,KLRX
1882,2022,1,10,KLSX
1883,2022,1,10,KLTX
1884,2022,1,10,KLVX
1885,2022,1,10,KLWX
1886,2022,1,10,KLZK
1887,2022,1,10,KMAF
1888,2022,1,10,KMAX
1889,2022,1,10,KMBX
1890,2022,1,10,KMHX
1891,2022,1,10,KMKX
1892,2022,1,10,KMLB
1893,2022,1,10,KMOB
1894,2022,1,10,KMPX
1895,2022,1,10,KMQT
1896,2022,1,10,KMRX
1897,2022,1,10,KMSX
1898,2022,1,10,KMTX
1899,2022,1,10,KMUX
1900,2022,1,10,KMVX
1901,2022,1,10,KMXX
1902,2022,1,10,KNKX
1903,2022,1,10,KNQA
1904,2022,1,10,KOAX
1905,2022,1,10,KOHX
1906,2022,1,10,KOKX
1907,2022,1,10,KOTX
1908,2022,1,10,KPAH
1909,2022,1,10,KPBZ
1910,2022,1,10,KPDT
1911,2022,1,10,KPOE
1912,2022,1,10,KPUX
1913,2022,1,10,KRAX
1914,2022,1,10,KRGX
1915,2022,1,10,KRIW
1916,2022,1,10,KRLX
1917,2022,1,10,KRTX
1918,2022,1,10,KSFX
1919,2022,1,10,KSGF
1920,2022,1,10,KSHV
1921,2022,1,10,KSJT
1922,2022,1,10,KSOX
1923,2022,1,10,KSRX
1924,2022,1,10,KTBW
1925,2022,1,10,KTFX
1926,2022,1,10,KTLH
1927,2022,1,10,KTLX
1928,2022,1,10,KTWX
1929,2022,1,10,KTYX
1930,2022,1,10,KUDX
1931,2022,1,10,KUEX
1932,2022,1,10,KVAX
1933,2022,1,10,KVBX
1934,2022,1,10,KVNX
1935,2022,1,10,KVTX
1936,2022,1,10,KVWX
1937,2022,1,10,KYUX
1938,2022,1,10,PABC
1939,2022,1,10,PACG
1940,2022,1,10,PAEC
1941,2022,1,10,PAHG
